Latitude,Longitude,Risk_Level,High_Risk_Prob
50.738255033557046,-99.18791946308724,HIGH,0.5773
50.738255033557046,-98.59060402684563,HIGH,0.5773
50.738255033557046,-97.99328859060402,HIGH,0.5773
50.738255033557046,-97.39597315436242,HIGH,0.5762
50.738255033557046,-96.79865771812081,HIGH,0.5762
50.738255033557046,-96.20134228187919,HIGH,0.5762
50.738255033557046,-95.60402684563758,HIGH,0.5762
50.738255033557046,-95.00671140939596,HIGH,0.5762
50.738255033557046,-94.40939597315436,HIGH,0.5762
50.738255033557046,-93.81208053691276,HIGH,0.5762
50.738255033557046,-93.21476510067114,HIGH,0.5762
50.738255033557046,-92.61744966442953,HIGH,0.5762
50.738255033557046,-92.02013422818791,HIGH,0.5762
50.738255033557046,-91.4228187919463,HIGH,0.5762
50.738255033557046,-90.8255033557047,HIGH,0.5762
50.738255033557046,-90.22818791946308,HIGH,0.5762
50.738255033557046,-89.63087248322148,HIGH,0.5762
50.738255033557046,-89.03355704697987,HIGH,0.5762
50.738255033557046,-88.43624161073825,HIGH,0.5762
50.738255033557046,-87.83892617449663,HIGH,0.5762
50.738255033557046,-87.24161073825503,HIGH,0.5762
50.738255033557046,-86.64429530201342,HIGH,0.5762
50.738255033557046,-86.04697986577182,HIGH,0.5762
50.738255033557046,-85.4496644295302,HIGH,0.5762
50.738255033557046,-84.85234899328859,HIGH,0.5762
50.738255033557046,-84.25503355704697,HIGH,0.5762
50.738255033557046,-83.65771812080537,HIGH,0.5762
50.738255033557046,-83.06040268456375,HIGH,0.5762
50.738255033557046,-82.46308724832215,HIGH,0.5762
50.738255033557046,-81.86577181208054,HIGH,0.5762
50.738255033557046,-81.26845637583892,HIGH,0.5815
50.738255033557046,-80.67114093959731,HIGH,0.5795
50.738255033557046,-80.07382550335569,HIGH,0.5795
50.738255033557046,-79.47651006711409,HIGH,0.5864
50.738255033557046,-78.87919463087249,HIGH,0.5864
50.738255033557046,-78.28187919463087,HIGH,0.5864
50.738255033557046,-77.68456375838926,HIGH,0.5864
50.738255033557046,-77.08724832214764,HIGH,0.5864
50.738255033557046,-76.48993288590604,HIGH,0.5864
50.738255033557046,-75.89261744966443,HIGH,0.5864
50.738255033557046,-75.29530201342281,HIGH,0.5864
50.738255033557046,-74.69798657718121,HIGH,0.5864
50.738255033557046,-74.1006711409396,HIGH,0.5864
50.738255033557046,-73.50335570469798,HIGH,0.5864
50.738255033557046,-72.90604026845638,HIGH,0.5824
50.738255033557046,-72.30872483221476,HIGH,0.5824
50.738255033557046,-71.71140939597315,HIGH,0.5824
50.738255033557046,-71.11409395973153,HIGH,0.5824
50.738255033557046,-70.51677852348993,HIGH,0.5824
50.738255033557046,-69.91946308724832,HIGH,0.5824
50.738255033557046,-69.3221476510067,HIGH,0.5824
50.738255033557046,-68.7248322147651,HIGH,0.5824
50.738255033557046,-68.12751677852349,HIGH,0.5824
50.738255033557046,-67.53020134228187,HIGH,0.5824
50.738255033557046,-66.93288590604027,HIGH,0.5824
50.738255033557046,-66.33557046979865,HIGH,0.5824
50.738255033557046,-65.73825503355704,HIGH,0.5824
50.738255033557046,-65.14093959731544,HIGH,0.5824
50.738255033557046,-64.54362416107382,HIGH,0.5824
50.738255033557046,-63.94630872483221,HIGH,0.5827
50.738255033557046,-63.348993288590606,HIGH,0.5827
50.738255033557046,-62.75167785234899,HIGH,0.5827
50.738255033557046,-62.154362416107375,HIGH,0.5827
50.738255033557046,-61.557046979865774,HIGH,0.5827
50.738255033557046,-60.95973154362416,HIGH,0.5827
50.738255033557046,-60.36241610738254,HIGH,0.5854
50.738255033557046,-59.76510067114094,HIGH,0.5854
50.738255033557046,-59.16778523489933,HIGH,0.5835
50.738255033557046,-58.57046979865771,HIGH,0.5835
50.738255033557046,-57.97315436241611,HIGH,0.5835
50.738255033557046,-57.375838926174495,HIGH,0.5773
50.738255033557046,-56.77852348993288,HIGH,0.5773
50.738255033557046,-56.181208053691265,HIGH,0.5773
50.738255033557046,-55.58389261744966,HIGH,0.5773
50.738255033557046,-54.98657718120805,HIGH,0.5773
50.738255033557046,-54.38926174496643,HIGH,0.5773
50.738255033557046,-53.79194630872483,HIGH,0.5773
50.738255033557046,-53.194630872483216,HIGH,0.5773
50.738255033557046,-52.5973154362416,HIGH,0.5773
50.738255033557046,-52.0,HIGH,0.5773
51.02013422818792,-141.0,HIGH,0.6734
51.02013422818792,-140.40268456375838,HIGH,0.6734
51.02013422818792,-139.80536912751677,HIGH,0.6734
51.02013422818792,-139.20805369127515,HIGH,0.6734
51.02013422818792,-138.61073825503357,HIGH,0.6767
51.02013422818792,-138.01342281879195,HIGH,0.6726
51.02013422818792,-137.41610738255034,HIGH,0.6726
51.02013422818792,-136.81879194630872,HIGH,0.6733
51.02013422818792,-136.2214765100671,HIGH,0.6733
51.02013422818792,-135.6241610738255,HIGH,0.6733
51.02013422818792,-135.0268456375839,HIGH,0.6798
51.02013422818792,-134.4295302013423,HIGH,0.6798
51.02013422818792,-133.83221476510067,HIGH,0.6798
51.02013422818792,-133.23489932885906,HIGH,0.6798
51.02013422818792,-132.63758389261744,HIGH,0.6798
51.02013422818792,-132.04026845637583,HIGH,0.6798
51.02013422818792,-131.44295302013424,HIGH,0.6798
51.02013422818792,-130.84563758389262,HIGH,0.6798
51.02013422818792,-130.248322147651,HIGH,0.6798
51.02013422818792,-129.6510067114094,HIGH,0.6798
51.02013422818792,-129.05369127516778,HIGH,0.6798
51.02013422818792,-128.45637583892616,HIGH,0.6798
51.02013422818792,-127.85906040268456,HIGH,0.6798
51.02013422818792,-127.26174496644295,HIGH,0.6798
51.02013422818792,-126.66442953020135,HIGH,0.6798
51.02013422818792,-126.06711409395973,HIGH,0.6798
51.02013422818792,-125.46979865771812,HIGH,0.6555
51.02013422818792,-124.87248322147651,HIGH,0.6871
51.02013422818792,-124.2751677852349,HIGH,0.6823
51.02013422818792,-123.67785234899328,HIGH,0.6823
51.02013422818792,-123.08053691275168,HIGH,0.6823
51.02013422818792,-122.48322147651007,HIGH,0.6823
51.02013422818792,-121.88590604026845,HIGH,0.6823
51.02013422818792,-121.28859060402684,HIGH,0.6823
51.02013422818792,-120.69127516778524,HIGH,0.6823
51.02013422818792,-120.09395973154362,HIGH,0.6823
51.02013422818792,-119.49664429530202,HIGH,0.6823
51.02013422818792,-118.8993288590604,HIGH,0.6823
51.02013422818792,-118.30201342281879,HIGH,0.6852
51.02013422818792,-117.70469798657717,HIGH,0.6636
51.02013422818792,-117.10738255033557,HIGH,0.659
51.02013422818792,-116.51006711409396,HIGH,0.6666
51.02013422818792,-115.91275167785236,HIGH,0.6671
51.02013422818792,-115.31543624161074,HIGH,0.6205
51.02013422818792,-114.71812080536913,HIGH,0.6244
51.02013422818792,-114.12080536912751,HIGH,0.6244
51.02013422818792,-113.52348993288591,HIGH,0.6138
51.02013422818792,-112.9261744966443,HIGH,0.6156
51.02013422818792,-112.32885906040269,HIGH,0.6019
51.02013422818792,-111.73154362416108,HIGH,0.6019
51.02013422818792,-111.13422818791946,HIGH,0.6019
51.02013422818792,-110.53691275167785,HIGH,0.603
51.02013422818792,-109.93959731543625,HIGH,0.603
51.02013422818792,-109.34228187919463,HIGH,0.603
51.02013422818792,-108.74496644295303,HIGH,0.603
51.02013422818792,-108.14765100671141,HIGH,0.603
51.02013422818792,-107.5503355704698,HIGH,0.603
51.02013422818792,-106.95302013422818,HIGH,0.603
51.02013422818792,-106.35570469798657,HIGH,0.603
51.02013422818792,-105.75838926174497,HIGH,0.6021
51.02013422818792,-105.16107382550335,HIGH,0.6021
51.02013422818792,-104.56375838926175,HIGH,0.6021
51.02013422818792,-103.96644295302013,HIGH,0.6021
51.02013422818792,-103.36912751677852,HIGH,0.6021
51.02013422818792,-102.7718120805369,HIGH,0.6021
51.02013422818792,-102.1744966442953,HIGH,0.6021
51.02013422818792,-101.57718120805369,HIGH,0.6021
51.02013422818792,-100.97986577181209,HIGH,0.6021
51.02013422818792,-100.38255033557047,HIGH,0.6021
51.02013422818792,-99.78523489932886,HIGH,0.5916
51.02013422818792,-99.18791946308724,HIGH,0.5916
51.02013422818792,-98.59060402684563,HIGH,0.5916
51.02013422818792,-97.99328859060402,HIGH,0.5916
51.02013422818792,-97.39597315436242,HIGH,0.5905
51.02013422818792,-96.79865771812081,HIGH,0.5905
51.02013422818792,-96.20134228187919,HIGH,0.5905
51.02013422818792,-95.60402684563758,HIGH,0.5905
51.02013422818792,-95.00671140939596,HIGH,0.5905
51.02013422818792,-94.40939597315436,HIGH,0.5905
51.02013422818792,-93.81208053691276,HIGH,0.5905
51.02013422818792,-93.21476510067114,HIGH,0.5905
51.02013422818792,-92.61744966442953,HIGH,0.5905
51.02013422818792,-92.02013422818791,HIGH,0.5905
51.02013422818792,-91.4228187919463,HIGH,0.5905
51.02013422818792,-90.8255033557047,HIGH,0.5905
51.02013422818792,-90.22818791946308,HIGH,0.5905
51.02013422818792,-89.63087248322148,HIGH,0.5905
51.02013422818792,-89.03355704697987,HIGH,0.5905
51.02013422818792,-88.43624161073825,HIGH,0.5905
51.02013422818792,-87.83892617449663,HIGH,0.5905
51.02013422818792,-87.24161073825503,HIGH,0.5905
51.02013422818792,-86.64429530201342,HIGH,0.5905
51.02013422818792,-86.04697986577182,HIGH,0.5905
51.02013422818792,-85.4496644295302,HIGH,0.5905
51.02013422818792,-84.85234899328859,HIGH,0.5905
51.02013422818792,-84.25503355704697,HIGH,0.5905
51.02013422818792,-83.65771812080537,HIGH,0.5905
51.02013422818792,-83.06040268456375,HIGH,0.5905
51.02013422818792,-82.46308724832215,HIGH,0.5905
51.02013422818792,-81.86577181208054,HIGH,0.5905
51.02013422818792,-81.26845637583892,HIGH,0.5958
51.02013422818792,-80.67114093959731,HIGH,0.5938
51.02013422818792,-80.07382550335569,HIGH,0.5938
51.02013422818792,-79.47651006711409,HIGH,0.5957
51.02013422818792,-78.87919463087249,HIGH,0.5957
51.02013422818792,-78.28187919463087,HIGH,0.5957
51.02013422818792,-77.68456375838926,HIGH,0.5957
51.02013422818792,-77.08724832214764,HIGH,0.5957
51.02013422818792,-76.48993288590604,HIGH,0.5957
51.02013422818792,-75.89261744966443,HIGH,0.5957
51.02013422818792,-75.29530201342281,HIGH,0.5957
51.02013422818792,-74.69798657718121,HIGH,0.5957
51.02013422818792,-74.1006711409396,HIGH,0.5957
51.02013422818792,-73.50335570469798,HIGH,0.5957
51.02013422818792,-72.90604026845638,HIGH,0.5917
51.02013422818792,-72.30872483221476,HIGH,0.5917
51.02013422818792,-71.71140939597315,HIGH,0.5917
51.02013422818792,-71.11409395973153,HIGH,0.5917
51.02013422818792,-70.51677852348993,HIGH,0.5917
51.02013422818792,-69.91946308724832,HIGH,0.5917
51.02013422818792,-69.3221476510067,HIGH,0.5917
51.02013422818792,-68.7248322147651,HIGH,0.5917
51.02013422818792,-68.12751677852349,HIGH,0.5917
51.02013422818792,-67.53020134228187,HIGH,0.5917
51.02013422818792,-66.93288590604027,HIGH,0.5917
51.02013422818792,-66.33557046979865,HIGH,0.5917
51.02013422818792,-65.73825503355704,HIGH,0.5917
51.02013422818792,-65.14093959731544,HIGH,0.5917
51.02013422818792,-64.54362416107382,HIGH,0.5917
51.02013422818792,-63.94630872483221,HIGH,0.592
51.02013422818792,-63.348993288590606,HIGH,0.592
51.02013422818792,-62.75167785234899,HIGH,0.592
51.02013422818792,-62.154362416107375,HIGH,0.592
51.02013422818792,-61.557046979865774,HIGH,0.592
51.02013422818792,-60.95973154362416,HIGH,0.592
51.02013422818792,-60.36241610738254,HIGH,0.5947
51.02013422818792,-59.76510067114094,HIGH,0.5947
51.02013422818792,-59.16778523489933,HIGH,0.5929
51.02013422818792,-58.57046979865771,HIGH,0.5929
51.02013422818792,-57.97315436241611,HIGH,0.5929
51.02013422818792,-57.375838926174495,HIGH,0.5866
51.02013422818792,-56.77852348993288,HIGH,0.5866
51.02013422818792,-56.181208053691265,HIGH,0.5866
51.02013422818792,-55.58389261744966,HIGH,0.5866
51.02013422818792,-54.98657718120805,HIGH,0.5866
51.02013422818792,-54.38926174496643,HIGH,0.5866
51.02013422818792,-53.79194630872483,HIGH,0.5866
51.02013422818792,-53.194630872483216,HIGH,0.5866
51.02013422818792,-52.5973154362416,HIGH,0.5866
51.02013422818792,-52.0,HIGH,0.5866
51.30201342281879,-141.0,HIGH,0.6737
51.30201342281879,-140.40268456375838,HIGH,0.6737
51.30201342281879,-139.80536912751677,HIGH,0.6737
51.30201342281879,-139.20805369127515,HIGH,0.6737
51.30201342281879,-138.61073825503357,HIGH,0.677
51.30201342281879,-138.01342281879195,HIGH,0.6729
51.30201342281879,-137.41610738255034,HIGH,0.6729
51.30201342281879,-136.81879194630872,HIGH,0.6736
51.30201342281879,-136.2214765100671,HIGH,0.6736
51.30201342281879,-135.6241610738255,HIGH,0.6736
51.30201342281879,-135.0268456375839,HIGH,0.6801
51.30201342281879,-134.4295302013423,HIGH,0.6801
51.30201342281879,-133.83221476510067,HIGH,0.6801
51.30201342281879,-133.23489932885906,HIGH,0.6801
51.30201342281879,-132.63758389261744,HIGH,0.6801
51.30201342281879,-132.04026845637583,HIGH,0.6801
51.30201342281879,-131.44295302013424,HIGH,0.6801
51.30201342281879,-130.84563758389262,HIGH,0.6801
51.30201342281879,-130.248322147651,HIGH,0.6801
51.30201342281879,-129.6510067114094,HIGH,0.6801
51.30201342281879,-129.05369127516778,HIGH,0.6801
51.30201342281879,-128.45637583892616,HIGH,0.6801
51.30201342281879,-127.85906040268456,HIGH,0.6801
51.30201342281879,-127.26174496644295,HIGH,0.6801
51.30201342281879,-126.66442953020135,HIGH,0.6801
51.30201342281879,-126.06711409395973,HIGH,0.6801
51.30201342281879,-125.46979865771812,HIGH,0.6558
51.30201342281879,-124.87248322147651,HIGH,0.6837
51.30201342281879,-124.2751677852349,HIGH,0.6788
51.30201342281879,-123.67785234899328,HIGH,0.6788
51.30201342281879,-123.08053691275168,HIGH,0.6788
51.30201342281879,-122.48322147651007,HIGH,0.6788
51.30201342281879,-121.88590604026845,HIGH,0.6788
51.30201342281879,-121.28859060402684,HIGH,0.6788
51.30201342281879,-120.69127516778524,HIGH,0.6788
51.30201342281879,-120.09395973154362,HIGH,0.6788
51.30201342281879,-119.49664429530202,HIGH,0.6788
51.30201342281879,-118.8993288590604,HIGH,0.6788
51.30201342281879,-118.30201342281879,HIGH,0.6817
51.30201342281879,-117.70469798657717,HIGH,0.661
51.30201342281879,-117.10738255033557,HIGH,0.6722
51.30201342281879,-116.51006711409396,HIGH,0.6773
51.30201342281879,-115.91275167785236,HIGH,0.6979
51.30201342281879,-115.31543624161074,HIGH,0.6517
51.30201342281879,-114.71812080536913,HIGH,0.6517
51.30201342281879,-114.12080536912751,HIGH,0.6517
51.30201342281879,-113.52348993288591,HIGH,0.6394
51.30201342281879,-112.9261744966443,HIGH,0.6412
51.30201342281879,-112.32885906040269,HIGH,0.6327
51.30201342281879,-111.73154362416108,HIGH,0.6327
51.30201342281879,-111.13422818791946,HIGH,0.6327
51.30201342281879,-110.53691275167785,HIGH,0.6338
51.30201342281879,-109.93959731543625,HIGH,0.6338
51.30201342281879,-109.34228187919463,HIGH,0.6338
51.30201342281879,-108.74496644295303,HIGH,0.6338
51.30201342281879,-108.14765100671141,HIGH,0.6338
51.30201342281879,-107.5503355704698,HIGH,0.6338
51.30201342281879,-106.95302013422818,HIGH,0.6338
51.30201342281879,-106.35570469798657,HIGH,0.6338
51.30201342281879,-105.75838926174497,HIGH,0.6328
51.30201342281879,-105.16107382550335,HIGH,0.6328
51.30201342281879,-104.56375838926175,HIGH,0.6328
51.30201342281879,-103.96644295302013,HIGH,0.6328
51.30201342281879,-103.36912751677852,HIGH,0.6328
51.30201342281879,-102.7718120805369,HIGH,0.6328
51.30201342281879,-102.1744966442953,HIGH,0.6328
51.30201342281879,-101.57718120805369,HIGH,0.6328
51.30201342281879,-100.97986577181209,HIGH,0.6328
51.30201342281879,-100.38255033557047,HIGH,0.6328
51.30201342281879,-99.78523489932886,HIGH,0.6189
51.30201342281879,-99.18791946308724,HIGH,0.6189
51.30201342281879,-98.59060402684563,HIGH,0.6189
51.30201342281879,-97.99328859060402,HIGH,0.6189
51.30201342281879,-97.39597315436242,HIGH,0.6177
51.30201342281879,-96.79865771812081,HIGH,0.6177
51.30201342281879,-96.20134228187919,HIGH,0.6177
51.30201342281879,-95.60402684563758,HIGH,0.6177
51.30201342281879,-95.00671140939596,HIGH,0.6177
51.30201342281879,-94.40939597315436,HIGH,0.6177
51.30201342281879,-93.81208053691276,HIGH,0.6177
51.30201342281879,-93.21476510067114,HIGH,0.6177
51.30201342281879,-92.61744966442953,HIGH,0.6177
51.30201342281879,-92.02013422818791,HIGH,0.6177
51.30201342281879,-91.4228187919463,HIGH,0.6177
51.30201342281879,-90.8255033557047,HIGH,0.6177
51.30201342281879,-90.22818791946308,HIGH,0.6177
51.30201342281879,-89.63087248322148,HIGH,0.6177
51.30201342281879,-89.03355704697987,HIGH,0.6177
51.30201342281879,-88.43624161073825,HIGH,0.6177
51.30201342281879,-87.83892617449663,HIGH,0.6177
51.30201342281879,-87.24161073825503,HIGH,0.6177
51.30201342281879,-86.64429530201342,HIGH,0.6177
51.30201342281879,-86.04697986577182,HIGH,0.6177
51.30201342281879,-85.4496644295302,HIGH,0.6177
51.30201342281879,-84.85234899328859,HIGH,0.6177
51.30201342281879,-84.25503355704697,HIGH,0.6177
51.30201342281879,-83.65771812080537,HIGH,0.6177
51.30201342281879,-83.06040268456375,HIGH,0.6177
51.30201342281879,-82.46308724832215,HIGH,0.6177
51.30201342281879,-81.86577181208054,HIGH,0.6177
51.30201342281879,-81.26845637583892,HIGH,0.6211
51.30201342281879,-80.67114093959731,HIGH,0.6191
51.30201342281879,-80.07382550335569,HIGH,0.6191
51.30201342281879,-79.47651006711409,HIGH,0.623
51.30201342281879,-78.87919463087249,HIGH,0.623
51.30201342281879,-78.28187919463087,HIGH,0.623
51.30201342281879,-77.68456375838926,HIGH,0.623
51.30201342281879,-77.08724832214764,HIGH,0.623
51.30201342281879,-76.48993288590604,HIGH,0.623
51.30201342281879,-75.89261744966443,HIGH,0.623
51.30201342281879,-75.29530201342281,HIGH,0.623
51.30201342281879,-74.69798657718121,HIGH,0.623
51.30201342281879,-74.1006711409396,HIGH,0.623
51.30201342281879,-73.50335570469798,HIGH,0.623
51.30201342281879,-72.90604026845638,HIGH,0.6189
51.30201342281879,-72.30872483221476,HIGH,0.6189
51.30201342281879,-71.71140939597315,HIGH,0.6189
51.30201342281879,-71.11409395973153,HIGH,0.6189
51.30201342281879,-70.51677852348993,HIGH,0.6189
51.30201342281879,-69.91946308724832,HIGH,0.6189
51.30201342281879,-69.3221476510067,HIGH,0.6189
51.30201342281879,-68.7248322147651,HIGH,0.6189
51.30201342281879,-68.12751677852349,HIGH,0.6189
51.30201342281879,-67.53020134228187,HIGH,0.6189
51.30201342281879,-66.93288590604027,HIGH,0.6189
51.30201342281879,-66.33557046979865,HIGH,0.6189
51.30201342281879,-65.73825503355704,HIGH,0.6189
51.30201342281879,-65.14093959731544,HIGH,0.6189
51.30201342281879,-64.54362416107382,HIGH,0.6189
51.30201342281879,-63.94630872483221,HIGH,0.6193
51.30201342281879,-63.348993288590606,HIGH,0.6193
51.30201342281879,-62.75167785234899,HIGH,0.6193
51.30201342281879,-62.154362416107375,HIGH,0.6193
51.30201342281879,-61.557046979865774,HIGH,0.6193
51.30201342281879,-60.95973154362416,HIGH,0.6193
51.30201342281879,-60.36241610738254,HIGH,0.622
51.30201342281879,-59.76510067114094,HIGH,0.622
51.30201342281879,-59.16778523489933,HIGH,0.6201
51.30201342281879,-58.57046979865771,HIGH,0.6201
51.30201342281879,-57.97315436241611,HIGH,0.6201
51.30201342281879,-57.375838926174495,HIGH,0.6138
51.30201342281879,-56.77852348993288,HIGH,0.6138
51.30201342281879,-56.181208053691265,HIGH,0.6138
51.30201342281879,-55.58389261744966,HIGH,0.6138
51.30201342281879,-54.98657718120805,HIGH,0.6138
51.30201342281879,-54.38926174496643,HIGH,0.6138
51.30201342281879,-53.79194630872483,HIGH,0.6138
51.30201342281879,-53.194630872483216,HIGH,0.6138
51.30201342281879,-52.5973154362416,HIGH,0.6138
51.30201342281879,-52.0,HIGH,0.6138
51.58389261744966,-141.0,HIGH,0.6751
51.58389261744966,-140.40268456375838,HIGH,0.6751
51.58389261744966,-139.80536912751677,HIGH,0.6751
51.58389261744966,-139.20805369127515,HIGH,0.6751
51.58389261744966,-138.61073825503357,HIGH,0.6784
51.58389261744966,-138.01342281879195,HIGH,0.6743
51.58389261744966,-137.41610738255034,HIGH,0.6743
51.58389261744966,-136.81879194630872,HIGH,0.675
51.58389261744966,-136.2214765100671,HIGH,0.675
51.58389261744966,-135.6241610738255,HIGH,0.675
51.58389261744966,-135.0268456375839,HIGH,0.6815
51.58389261744966,-134.4295302013423,HIGH,0.6815
51.58389261744966,-133.83221476510067,HIGH,0.6815
51.58389261744966,-133.23489932885906,HIGH,0.6815
51.58389261744966,-132.63758389261744,HIGH,0.6815
51.58389261744966,-132.04026845637583,HIGH,0.6815
51.58389261744966,-131.44295302013424,HIGH,0.6815
